Date,IBM,INTC,AAPL,MSFT,DELL,ORCL,ADBE,NVDA,AMD,INTU,TSM,BABA,INFY,PDD,ABEV,IBN,BBD,CICHY,PBR,FSLR,PLUG,BLDP,BE,TSLA,ENPH,NEE
2021-05-07,118.84706115722656,52.77463912963867,127.73336791992188,244.5944366455078,47.80990219116211,76.357421875,488.7300109863281,14.78087043762207,78.80999755859375,392.4129943847656,109.63658142089844,217.59237670898438,16.64971923828125,133.7899932861328,2.7031023502349854,16.256935119628906,3.6412694454193115,11.766980171203613,3.2997190952301025,74.62000274658203,23.049999237060547,15.399999618530273,23.229999542236328,224.1233367919922,122.95999908447266,67.98523712158203
2021-05-10,119.42716217041016,51.21895980834961,124.43726348876953,239.4789276123047,47.15705490112305,76.1199951171875,479.3800048828125,14.235527992248535,75.98999786376953,384.09588623046875,105.39488983154297,212.01034545898438,16.63160514831543,121.5999984741211,2.781076431274414,16.247188568115234,3.71266770362854,11.744998931884766,3.354290723800659,72.19000244140625,20.06999969482422,14.380000114440918,20.09000015258789,209.67999267578125,118.12000274658203,68.23155212402344
2021-05-11,117.8339614868164,50.36789321899414,123.51515197753906,238.55857849121094,46.27711486816406,73.78369140625,485.19000244140625,14.2759428024292,76.83000183105469,386.4931640625,105.9016342163086,213.7969970703125,16.477609634399414,125.83000183105469,2.833059310913086,16.149723052978516,3.71266770362854,11.671730041503906,3.4015860557556152,71.88999938964844,23.600000381469727,14.699999809265137,20.75,205.73333740234375,121.41999816894531,67.5656509399414
2021-05-12,115.44818878173828,49.06843566894531,120.43486022949219,231.5538330078125,44.512516021728516,72.89095306396484,472.0899963378906,13.729352951049805,74.63999938964844,391.2878112792969,101.54731750488281,212.36767578125,16.16055679321289,124.05999755859375,2.7897403240203857,15.516210556030273,3.5540056228637695,11.503211975097656,3.3179104328155518,69.7300033569336,22.239999771118164,14.390000343322754,19.309999465942383,196.6300048828125,117.16999816894531,65.25782012939453
2021-05-13,117.79309844970703,49.42532730102539,122.59303283691406,235.45823669433594,45.6053352355957,74.21104431152344,474.1600036621094,13.636301040649414,73.08999633789062,394.8397216796875,102.0540771484375,199.02105712890625,16.196792602539062,115.2300033569336,2.7897403240203857,15.750123977661133,3.649203062057495,11.53984546661377,3.354290723800659,69.56999969482422,21.959999084472656,13.829999923706055,18.790000915527344,190.56333923339844,114.61000061035156,66.2520980834961
2021-05-14,118.20977020263672,50.651588439941406,125.02584075927734,240.4187469482422,46.56570053100586,74.92333984375,486.55999755859375,14.212825775146484,74.58999633789062,408.28411865234375,105.53564453125,202.33355712890625,16.450429916381836,118.33000183105469,2.8677144050598145,16.120485305786133,3.7364654541015625,11.788960456848145,3.521641492843628,72.58000183105469,24.579999923706055,14.640000343322754,20.299999237060547,196.5800018310547,119.77999877929688,66.69905853271484
2021-05-17,118.56111145019531,50.63328552246094,123.8683090209961,237.54124450683594,46.546775817871094,75.1037826538086,482.739990234375,14.135489463806152,74.6500015258789,410.3976745605469,103.0394287109375,203.82083129882812,16.459491729736328,118.0199966430664,2.8937056064605713,16.6175479888916,3.7205991744995117,11.693710327148438,3.568936347961426,71.55000305175781,24.940000534057617,14.289999961853027,19.610000610351562,192.27667236328125,118.41999816894531,65.58621215820312
2021-05-18,117.58067321777344,50.18487548828125,122.47529602050781,235.50668334960938,46.43323516845703,74.73340606689453,480.6199951171875,13.98605728149414,74.44000244140625,408.4504699707031,104.01538848876953,206.3993682861328,16.541017532348633,122.23999786376953,2.8850419521331787,16.744253158569336,3.7919986248016357,11.774306297302246,3.536194086074829,72.38999938964844,27.020000457763672,15.119999885559082,20.43000030517578,192.6233367919922,122.51000213623047,65.94195556640625
2021-05-19,116.99237823486328,50.66073989868164,122.31835174560547,236.08935546875,45.79457473754883,74.78086853027344,480.4700012207031,14.035950660705566,76.2300033569336,412.139404296875,105.47933959960938,205.259765625,16.704072952270508,127.16999816894531,2.902369260787964,16.802730560302734,3.7840657234191895,11.744998931884766,3.477984666824341,74.23999786376953,27.469999313354492,15.380000114440918,20.889999389648438,187.82000732421875,130.6699981689453,66.27946472167969
2021-05-20,117.55615234375,51.200653076171875,124.88851165771484,239.3522186279297,46.65085220336914,74.76190185546875,491.6700134277344,14.581542015075684,78.05999755859375,425.90673828125,106.3051528930664,209.55735778808594,16.894302368164062,131.0,2.902369260787964,16.783235549926758,3.839596748352051,11.591134071350098,3.4525184631347656,76.63999938964844,27.469999313354492,15.65999984741211,21.90999984741211,195.5933380126953,141.82000732421875,67.7663345336914
